PK_COD_ENTIDADE,ID_LATITUDE,ID_LONGITUDE,Nome_Escola,REDE,Municipio,NO_DISTRITO,Endereco,Nr_Endereco,Bairro,CEP,Telefone,Fax,Correio_Eletronico,Situacao_Funcionamento,ACESSIBILIDADE,DEPENDENCIAS_PNE,SANITARIO_PNE,REFEITORIO,DESPENSA,ALMOXARIFADO,AUDITORIO,LABORATORIO_INFORMATICA,LABORATORIO_CIENCIAS,SALA_ATENDIMENTO_ESPECIAL,QUADRA_ESPORTES_COBERTA,QUADRA_ESPORTES_DESCOBERTA,PATIO_COBERTO,PATIO_DESCOBERTO,PARQUE_INFANTIL,COZINHA,BIBLIOTECA,BERCARIO,SANITARIO_DENTRO_PREDIO,SANITARIO_FORA_PREDIO,SANITARIO_EI,BANHEIRO_CHUVEIRO,LAVANDERIA,DEPENDENCIAS_OUTRAS,NUM_SALAS_EXISTENTES,NUM_SALAS_UTILIZADAS,SALA_LEITURA,AREA_VERDE,NUM_FUNCIONARIOS,ALIMENTACAO,INTERNET,BANDA_LARGA,COMPUTADORES,NUM_COMPUTADORES,COMPUSOALUNOS,EQUIP_DVD,EQUIP_SOM,EQUIP_MULTIMIDIA,EQUIP_TV,EQUIP_VIDEOCASSETE,ABRE_FINAL_SEMANA,NESCCRECHER,MATCRECHE,Dependencia_Administrativa,CATESCPRIVADA,
35236949,-46.4791,-23.62,CEI DIRET LUIZ GONZAGA DO NASCIMENTO JR,Pública,SAO PAULO,SAO MATEUS,RUA PASCOAL DIAS,719,JARDIM SANTA ADELIA,3971010,29191522,,EILGNASCIMENTO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,9,9,Não,Não,45,Sim,Sim,Possui,Sim,4,0,Sim,Não,Não,Sim,Não,Não,1,126,Municipal,,
35236950,-46.4629,-23.6277,CEI DIRET JARDIM COLORADO,Pública,SAO PAULO,SAO RAFAEL,JOSE DE ARAUJO VIEIRA,30,JARDIM RODOLFO PIRANI,8310240,27542551,27533756,CEIJCOLORADO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,44,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Não,Sim,Sim,Não,1,122,Municipal,,
35236962,-46.4409,-23.5957,CEI DIRET JARDIM ROSELY,Pública,SAO PAULO,IGUATEMI,JOSE DE LIMA,80,JARDIM ROSELI,8380054,27311357,27353547,CEIJROSELY@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,45,Sim,Sim,Não possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,117,Municipal,,
35236974,-46.4887,-23.5869,CEI DIRET JARDIM NOVE DE JULHO,Pública,SAO PAULO,SAO MATEUS,RUA GOMES DE MELO,1,JARDIM NOVE DE JULHO,3951070,29191425,,CEIJNJULHO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,51,Sim,Sim,Possui,Sim,6,2,Sim,Sim,Sim,Sim,Sim,Não,1,143,Municipal,,
35236986,-46.4731,-23.6195,CEI DIRET JARDIM VERA CRUZ,Pública,SAO PAULO,SAO RAFAEL,FELIPE COTRIM,54,JARDIM VERA CRUZ ZONA LESTE,8310640,29193947,,CEIJVCRUZ@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,42,Sim,Sim,Possui,Sim,4,0,Sim,Não,Não,Sim,Sim,Não,1,133,Municipal,,
35236998,-46.4594,-23.6168,CEI DIRET JARDIM VILA CARRAO,Pública,SAO PAULO,SAO RAFAEL,BARTOLOMEU ANTUNES,40,JARDIM VILA CARRAO,8340360,27542387,,,Em Atividade,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,10,10,Não,Não,38,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,120,Municipal,,
35237000,-46.4912,-23.6021,CEI DIRET JARDIM TIETE,Pública,SAO PAULO,SAO MATEUS,RUA ETTORE ANDREAZZA,40,JARDIM TIETE,3944000,29192957,29192957,,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,42,Sim,Sim,Possui,Sim,6,0,Sim,Sim,Não,Sim,Sim,Não,1,124,Municipal,,
35237012,-46.4722,-23.6021,CEI DIRET JARDIM COLONIAL,Pública,SAO PAULO,SAO MATEUS,JOSE RODRIGUES SANTAREM,494,PARQUE COLONIAL,3968010,20194633,,CEIJCOLONIAL@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,6,6,Não,Não,39,Sim,Sim,Possui,Sim,7,0,Sim,Não,Sim,Sim,Sim,Não,1,113,Municipal,,
35237024,-46.4594,-23.6076,CEI DIRET ANTONIO MERLOTH PE,Pública,SAO PAULO,SAO MATEUS,GANIMEDES,27,CIDADE SATELITE SANTA BARBARA,8330385,20197001,29198608,CEIAMERLOTH@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,10,10,Não,Não,60,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Não,Não,1,215,Municipal,,
35237036,-46.4511,-23.5967,CEI DIRET JARDIM HELENA,Pública,SAO PAULO,IGUATEMI,RUA ALMEIDA FALCAO,95,JARDIM HELENA,8371190,27319930,27352192,CEIJHELENA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,10,10,Não,Não,51,Sim,Sim,Possui,Sim,3,0,Sim,Não,Não,Sim,Sim,Não,1,149,Municipal,,
35237048,-46.4166,-23.5198,CEI DIRET LIBERO ANCONA LOPES VER,Pública,SAO PAULO,VILA CURUCA,RUA BENEDITO RAPOSO,13,VILA NOVA CURUCA,8031070,20351638,,CEILALOPES@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,8,8,Não,Não,48,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,162,Municipal,,
35237059,-46.4043,-23.5177,CEI DIRET JARDIM NAZARE,Pública,SAO PAULO,VILA CURUCA,RUA JOSE FELIPE AMARAL,45,JARDIM NAZARETH,8151320,25118905,,CEIJNAZARE@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,8,8,Não,Sim,38,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Não,Sim,Sim,Não,1,108,Municipal,,
35237061,-46.4107,-23.5243,CEI DIRET IRMA ILDEFRANCA,Pública,SAO PAULO,VILA CURUCA,RUA PEDRO GERALDO NASCIMENTO,42,JD ROBRU,8150280,25110244,25110244,CEIILDEFRANCA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,44,Sim,Sim,Possui,Sim,7,0,Sim,Sim,Sim,Sim,Não,Não,1,64,Municipal,,
35237073,-46.4076,-23.5131,CEI DIRET NAZARE,Pública,SAO PAULO,VILA CURUCA,RUA DOS MASSEIROS,140,JARDIM BARTIRA,8152060,25722622,,CEINAZARE@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Sim,41,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,115,Municipal,,
35237085,-46.4338,-23.5096,CEI DIRET NINHO ALEGRE,Pública,SAO PAULO,SAO MIGUEL,JOAO NICARIO ELEUTERIO,430,CIDADE NOVA SAO MIGUEL,8042080,20523893,,CEINALEGRE@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,45,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,138,Municipal,,
35237097,-46.3981,-23.5176,CEI DIRET JARDIM EVA,Pública,SAO PAULO,ITAIM PAULISTA,UBAI,14,JARDIM EVA,8143070,25722256,,CEIJEVA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,52,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Não,Sim,Sim,Não,1,146,Municipal,,
35237103,-46.4667,-23.4947,CEI DIRET VILA SANTA INES,Pública,SAO PAULO,VILA JACUI,RUA RAINHA-DO-BOSQUE,210,VILA SANTA INES,3812030,25467291,,CEIVSINES@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,50,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,139,Municipal,,
35237115,-46.4675,-23.5039,CEI DIRET CIDADE PEDRO JOSE NUNES,Pública,SAO PAULO,VILA JACUI,AVENIDA MARIO ALVES,482,JARDIM PEDRO JOSE NUNES,8061380,29563278,29563278,CEICPJNUNES@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,48,Sim,Sim,Não possui,Sim,9,4,Sim,Não,Não,Sim,Sim,Não,1,130,Municipal,,
35237127,-46.4489,-23.5134,CEI DIRET JARDIM RUTH,Pública,SAO PAULO,VILA JACUI,GUARABU,142,JARDIM RUTH,8040780,20516887,20516887,CEIJRUTH@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,9,9,Não,Sim,43,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,120,Municipal,,
35237139,-46.4741,-23.5143,CEI DIRET JARDIM SAO CARLOS,Pública,SAO PAULO,VILA JACUI,RUA SAO PEDRO DO JEQUITINHONHA,101,JARDIM SAO CARLOS,8062300,22800494,22800494,CEIJSCARLOS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Não,44,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Não,Não,1,119,Municipal,,
35237140,-46.4658,-23.5114,CEI DIRET DURVAL MIOLA PROF,Pública,SAO PAULO,VILA JACUI,RUA PADRE ORLANDO NOGUEIRA,235,LIMOEIRO,8051560,22800564,22800564,CEDMIOLA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,9,9,Não,Não,58,Sim,Sim,Possui,Sim,10,6,Sim,Sim,Não,Sim,Sim,Não,1,174,Municipal,,
35237152,-46.4186,-23.4982,CEI DIRET CURUCA VELHA,Pública,SAO PAULO,VILA CURUCA,GRAPIRA,10,VILA CURUCA,8030190,25845278,,CEICVELHA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Não,49,Sim,Sim,Possui,Sim,7,0,Sim,Sim,Sim,Sim,Sim,Não,1,126,Municipal,,
35237164,-46.4327,-23.5197,CEI DIRET VILA PROGRESSO,Pública,SAO PAULO,SAO MIGUEL,RUA SUZANA DE MELO,881,VILA PROGRESSO,8245160,20526133,20526133,CEIVPROGRESSO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,47,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,136,Municipal,,
35237176,-46.4329,-23.5039,CEI DIRET JARDIM SAO VICENTE,Pública,SAO PAULO,SAO MIGUEL,RUA MOHAMAD IBRAHIN SALEH,222,CIDADE NOVA SAO MIGUEL,8042130,20539709,,CEIJSVICENTE@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,7,7,Não,Não,44,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,102,Municipal,,
35237188,-46.4078,-23.5139,CEI DIRET ARTURO DE ANGELIS MAESTRO,Pública,SAO PAULO,VILA CURUCA,RUA SANTO ANTONIO DE ENTRE RIOS,25,JARDIM CAROLINA,8151400,25661980,25661980,CEIAANGELIS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,43,Sim,Sim,Não possui,Sim,4,0,Sim,Não,Sim,Sim,Sim,Não,1,111,Municipal,,
35237197,-46.3672,-23.5042,CEI DIRET ODILIA ALVES ALMEIDA SANTOS,Pública,SAO PAULO,ITAIM PAULISTA,DESEMBARGADOR OSVALDO ARANHA BANDEIRA DE MELO,376,ITAIM PAULISTA,8130330,25721028,25721028,CEIOAASANTOS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Sim,49,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,166,Municipal,,
35237206,-46.4456,-23.4992,CEI DIRET JARDIM VILA PEDROSO,Pública,SAO PAULO,SAO MIGUEL,JULIAO PEREIRA MACHADO,20,PARQUE SONIA,8020020,22974121,,CEIJVPEDROSO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,6,6,Não,Não,43,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,111,Municipal,,
35237218,-46.4131,-23.5147,CEI DIRET PARQUE SANTA RITA,Pública,SAO PAULO,VILA CURUCA,MATEUS BARBOSA DE REZENDE,120,PARQUE SANTA RITA,8161530,20354740,20354740,CEIPESRITA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Sim,Sim,47,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,141,Municipal,,
35237224,-46.3914,-23.5036,CEI DIRET JARDIM CAMARGO VELHO,Pública,SAO PAULO,ITAIM PAULISTA,FLORAI,322,ITAIM PAULISTA,8120460,25615696,,CEIJCVELHO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,9,9,Não,Sim,53,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,138,Municipal,,
35237231,-46.3918,-23.5102,CEI DIRET CHACARA DONA OLIVIA,Pública,SAO PAULO,ITAIM PAULISTA,PEREIRA DE FARO,359,ITAIM PAULISTA,8141350,29632767,29632767,CEICOLIVIA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,48,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Sim,Sim,Sim,Não,1,139,Municipal,,
35237243,-46.3837,-23.5059,CEI DIRET MARIA APARECIDA DOS SANTOS,Pública,SAO PAULO,ITAIM PAULISTA,RUA ESTEVAO PINHEIRO,217,JARDIM ELZA,8121360,29632510,29632510,CEIMAPSANTOS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,55,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,135,Municipal,,
35237255,-46.3721,-23.4986,CEI DIRET JARDIM MILIUNAS,Pública,SAO PAULO,ITAIM PAULISTA,SARGACO,437,JARDIM MELIUNAS,8111370,25618970,25618970,CEIJMILIUNAS@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,48,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,166,Municipal,,
35237267,-46.3769,-23.5016,CEI DIRET PARQUE SANTA AMELIA,Pública,SAO PAULO,ITAIM PAULISTA,AVENIDA RIO MIRIVAI,274,PARQUE SANTA AMELIA,8122440,29632467,29632467,CEIPSAMELIA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,8,8,Não,Não,42,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Não,Sim,Não,Não,1,122,Municipal,,
35237279,-46.3873,-23.5006,CEI DIRET JARDIM CAMARGO NOVO,Pública,SAO PAULO,ITAIM PAULISTA,RUA SARAVA,40,JARDIM CAMARGO,8121180,25722962,25722962,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,48,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Não,Sim,Sim,Não,1,172,Municipal,,
35237280,-46.4158,-23.4928,CEI DIRET JARDIM MAIA,Pública,SAO PAULO,JARDIM HELENA,AVENIDA ESTRELA DA NOITE,287,JARDIM MAIA,8180190,25816607,,CEIJDMAIA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,7,7,Não,Sim,53,Sim,Sim,Possui,Sim,8,3,Sim,Sim,Não,Sim,Sim,Não,1,122,Municipal,,
35237292,-46.4056,-23.5094,CEI DIRET JARDIM CAMPOS,Pública,SAO PAULO,VILA CURUCA,ILHA DE MARUI,32,JARDIM CAMPOS,8151710,25140683,25140683,CEIJCAMPOS@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,44,Sim,Sim,Possui,Sim,4,0,Sim,Não,Sim,Sim,Sim,Não,1,133,Municipal,,
35237309,-46.4087,-23.5005,CEI DIRET JARDIM SILVA TELLES,Pública,SAO PAULO,VILA CURUCA,JOSE ALEXANDRE MACHADO,587,JARDIM SILVA TELES,8160460,25611647,25611647,CEIJSTELLES@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,8,8,Não,Sim,45,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Sim,Sim,Sim,Não,1,119,Municipal,,
35237310,-46.4337,-23.4971,CEI DIRET PAULO CESAR FONTELLES DE LIMA,Pública,SAO PAULO,SAO MIGUEL,RUA JOAO NERI DE CARVALHO 781,781,SAO MIGUEL PAULISTA,8021010,22971047,22971047,CEIPACFLIMA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Não,63,Sim,Sim,Possui,Sim,6,0,Sim,Sim,Não,Sim,Sim,Não,1,191,Municipal,,
35237322,-46.4092,-23.4935,CEI DIRET HIGINO PELLEGRINI VER,Pública,SAO PAULO,JARDIM HELENA,RUA CORDAO DE SAO FRANCISCO,19,VILA AIMORE,8190000,25866007,,CEIHPELLEGRINI@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,5,8,Não,Não,38,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Sim,Sim,Sim,Não,1,103,Municipal,,
35237334,-46.4149,-23.4838,CEI DIRET JARDIM SAO MARTINHO,Pública,SAO PAULO,JARDIM HELENA,ERVA DO SERENO,31,JARDIM MAIA,8180010,25843553,,CEIJSMARTINHO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,46,Sim,Sim,Possui,Sim,4,0,Sim,Não,Sim,Sim,Sim,Não,1,122,Municipal,,
35237346,-46.4248,-23.4779,CEI DIRET HELENA PEREIRA DE MORAES,Pública,SAO PAULO,JARDIM HELENA,CARLO MARATTI,61,JARDIM HELENA,8090460,25813962,,CEIHPMORAES@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,47,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,116,Municipal,,
35237358,-46.3842,-23.4804,CEI DIRET JOAO CARLOS FAIRBANKS VER,Pública,SAO PAULO,JARDIM HELENA,RUA ANDRE FURTADO DE MENDONCA,307,JARDIM ROMANO,8191260,25817475,,CEIJCFAIRBANKS@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,8,8,Não,Sim,43,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,157,Municipal,,
35237361,-46.4042,-23.5694,CEI DIRET INACIO MONTEIRO,Pública,SAO PAULO,CIDADE TIRADENTES,CACHOEIRA MORENA,225,CONJUNTO HABITACIONAL INACIO MONTEIRO,8472610,25555905,25555905,CEIIMONTEIRO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,5,5,Não,Não,48,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Não,Não,1,123,Municipal,,
35237371,-46.3988,-23.5541,CEI DIRET JARDIM SAO PAULO,Pública,SAO PAULO,GUAIANASES,FELICIANO DE MENDONCA,500,JARDIM SAO PAULO ZONA LESTE,8460365,25570343,25570343,CEIJSPAULO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,12,12,Não,Não,55,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Não,Sim,Não,Não,1,132,Municipal,,
35237383,-46.4087,-23.5662,CEI DIRET CONJ PRESTES MAIA,Pública,SAO PAULO,CIDADE TIRADENTES,RUA INACIO PINTO LIMA,16,CONJUNTO RESIDENCIAL PRESTES MAIA,8490020,25554155,,CEICPMAIA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,9,9,Não,Não,47,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Não,Não,1,129,Municipal,,
35237395,-46.5112,-23.5552,CEI DIRET JARDIM SANTA MARIA,Pública,SAO PAULO,CIDADE LIDER,EMBIU,256,JARDIM SANTA MARIA,3574110,27839827,27833200,CEIJSMARIA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,43,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,111,Municipal,,
35237401,-46.43465172,-23.55664775,CEI DIRET ARAUCARIAS,Pública,SAO PAULO,JOSE BONIFACIO,ALBERTO FINK,SN,CONJUNTO RESIDENCIAL JOSE BONIFACIO,8255040,25213861,25213861,CEIARAUCARIAS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,10,10,Não,Sim,45,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,130,Municipal,,
